SIT_MATRICULA,PAI_FALECIDO,MAE_FALECIDO,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,COD_ESTADO_CIVIL,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,DESC_ESTADO,DESC_IDIOMA,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,COD_DISCIPLINA,CARGA_HOR,ANO_INGRESSO,IDADE_INGRESSO
9,0.0,0.0,0.0,P,2009.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,6.00,4.0,9113,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,,0.0,M,,Goiânia,Goiás,Inglês,3.0,3.0,2.0,3.0,7.30,4.0,9113,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,,0.0,M,,Goiânia,Goiás,Espanhol,1.0,3.0,1.0,3.0,7.30,4.0,9113,54,2010,18.0
13,0.0,0.0,3.0,P,2008.0,1.0,S,,M,Estudante,Goiânia,Goiás,Espanhol,3.0,3.0,2.0,3.0,9.20,0.0,9113,54,2010,18.0
13,0.0,0.0,3.0,P,2008.0,1.0,S,,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,9.20,0.0,9113,54,2010,18.0
18,0.0,0.0,3.0,E,2009.0,1.0,S,0.0,M,Estudante,Araguari,Minas Gerais,,,,,,7.40,2.0,9113,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,6.30,5.0,9113,54,2010,19.0
18,0.0,0.0,,E,2002.0,,S,,M,,Alto Paraíso de Goiás,Goiás,,,,,,6.50,,9113,54,2010,28.0
18,0.0,0.0,,E,2002.0,,S,,M,,Alto Paraíso de Goiás,Goiás,,,,,,05/10/2016,0.0,9113,54,2010,28.0
0,0.0,0.0,0.0,E,2009.0,10.0,S,0.0,M,Estudante,Anápolis,Goiás,,,,,,6.20,10.0,9113,54,2010,18.0
0,0.0,0.0,0.0,P,2009.0,10.0,,0.0,M,,Ceres,Goiás,Inglês,2.0,2.0,2.0,2.0,6.00,10.0,9113,54,2010,18.0
10,0.0,0.0,0.0,E,2007.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,1.00,4.0,9113,54,2010,21.0
10,0.0,0.0,0.0,E,2007.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,3.30,16.0,9113,54,2010,21.0
10,0.0,0.0,0.0,E,2007.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,0.00,32.0,9113,54,2010,21.0
20,0.0,0.0,0.0,P,2008.0,10.0,,0.0,M,,Goiânia,Goiás,,,,,,8.20,14.0,9113,54,2010,19.0
10,0.0,0.0,0.0,P,2009.0,4.0,,,M,,Goiânia,Goiás,,,,,,7.70,0.0,9113,54,2010,18.0
9,0.0,0.0,0.0,E,2009.0,10.0,S,0.0,F,ESTUDANTE,Goiânia,Goiás,,,,,,7.40,8.0,9113,54,2010,17.0
0,0.0,0.0,3.0,E,2007.0,10.0,S,0.0,M,ESTUDANTE,Senador Canedo,Goiás,,,,,,0.00,32.0,9113,54,2012,22.0
0,0.0,0.0,0.0,P,2004.0,10.0,S,0.0,F,ESTUDANTE,Aparecida de Goiânia,Goiás,,,,,,07/10/2016,28.0,9113,54,2010,24.0
0,0.0,0.0,0.0,E,2009.0,10.0,,0.0,M,Agrimensor(a),Aragoiânia,Goiás,,,,,,6.40,4.0,9113,54,2010,19.0
0,0.0,0.0,6.0,P,2009.0,,S,0.0,F,Estudante,Alto Paraíso de Goiás,Goiás,Espanhol,1.0,2.0,2.0,2.0,7.40,8.0,9113,54,2010,18.0
0,0.0,0.0,6.0,P,2009.0,,S,0.0,F,Estudante,Alto Paraíso de Goiás,Goiás,Inglês,2.0,2.0,2.0,2.0,7.40,8.0,9113,54,2010,18.0
9,0.0,0.0,0.0,P,2009.0,5.0,,0.0,M,,Goiânia,Goiás,,,,,,8.20,2.0,9113,54,2010,18.0
18,0.0,0.0,,I,2009.0,,S,,F,ESTUDANTE,Senador Canedo,Goiás,Inglês,1.0,1.0,1.0,1.0,8.50,0.0,9113,54,2010,19.0
0,0.0,0.0,2.0,E,2009.0,0.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,9.00,0.0,9113,54,2010,18.0
0,0.0,0.0,3.0,E,2007.0,2.0,C,0.0,M,Estudante,Anápolis,Goiás,,,,,,06/10/2016,14.0,9113,54,2010,21.0
0,0.0,0.0,3.0,E,2007.0,2.0,C,0.0,M,Estudante,Anápolis,Goiás,,,,,,0.00,32.0,9113,54,2010,21.0
10,0.0,0.0,0.0,P,2008.0,10.0,S,0.0,M,ESTUDANTE,Goiânia,Goiás,Inglês,3.0,2.0,3.0,3.0,7.50,0.0,9113,54,2010,20.0
0,0.0,0.0,0.0,P,2009.0,10.0,,0.0,M,,Goiânia,Goiás,,,,,,6.60,0.0,9113,54,2010,17.0
9,1.0,0.0,,E,1999.0,,C,1.0,M,Técnico em Informática,Alto Paraíso de Goiás,Goiás,,,,,,4.40,2.0,9113,54,2010,29.0
9,0.0,0.0,0.0,P,2005.0,3.0,,0.0,M,,Goiânia,Goiás,,,,,,6.40,4.0,9113,54,2010,23.0
0,0.0,0.0,0.0,F,2010.0,10.0,S,0.0,F,Estudante,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,1.30,20.0,9113,54,2011,17.0
0,0.0,0.0,0.0,F,2010.0,10.0,S,0.0,F,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,1.30,20.0,9113,54,2011,17.0
0,0.0,0.0,0.0,F,2010.0,10.0,S,0.0,F,Estudante,Goiânia,Goiás,Alemão,3.0,3.0,3.0,3.0,1.30,20.0,9113,54,2011,17.0
9,0.0,0.0,5.0,P,2010.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,2.0,3.0,0.30,40.0,9113,54,2011,19.0
9,0.0,0.0,5.0,P,2010.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,2.0,3.0,7.70,6.0,9113,54,2011,19.0
0,0.0,0.0,0.0,F,2010.0,10.0,S,0.0,F,Estudante,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,6.60,0.0,9113,54,2011,17.0
0,0.0,0.0,0.0,F,2010.0,10.0,S,0.0,F,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,6.60,0.0,9113,54,2011,17.0
0,0.0,0.0,0.0,F,2010.0,10.0,S,0.0,F,Estudante,Goiânia,Goiás,Alemão,3.0,3.0,3.0,3.0,6.60,0.0,9113,54,2011,17.0
0,0.0,0.0,,P,2008.0,10.0,S,0.0,M,,Aparecida de Goiânia,Goiás,,,,,,9.00,6.0,9113,54,2013,22.0
0,0.0,0.0,0.0,E,2010.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,,,,,,8.00,2.0,9113,54,2011,18.0
13,0.0,0.0,,,2008.0,,S,,F,Estudante,Alto Paraíso de Goiás,Goiás,,,,,,5.50,4.0,9113,54,2011,21.0
9,0.0,0.0,,P,2009.0,,S,,M,,Santa Helena de Goiás,Goiás,,,,,,2.40,46.0,9113,54,2011,19.0
13,0.0,0.0,,,2008.0,,S,,F,Estudante,Alto Paraíso de Goiás,Goiás,,,,,,6.50,2.0,9113,54,2011,21.0
9,0.0,0.0,,P,2009.0,,S,,M,,Santa Helena de Goiás,Goiás,,,,,,0.90,36.0,9113,54,2011,19.0
9,0.0,0.0,,O,2007.0,,,,M,Manipulador de Fotografia,Alto Paraíso de Goiás,Goiás,Inglês,3.0,3.0,3.0,3.0,6.30,0.0,9113,54,2011,23.0
9,0.0,0.0,,O,2007.0,,,,M,Manipulador de Fotografia,Alto Paraíso de Goiás,Goiás,Espanhol,2.0,2.0,2.0,2.0,6.30,0.0,9113,54,2011,23.0
10,0.0,0.0,0.0,P,2010.0,10.0,S,0.0,M,,Goiânia,Goiás,Inglês,3.0,2.0,2.0,3.0,1.60,0.0,9113,54,2011,18.0
10,0.0,0.0,0.0,E,2009.0,10.0,,0.0,M,,Goiânia,Goiás,,,,,,6.00,6.0,9113,54,2011,19.0
0,0.0,0.0,0.0,P,2006.0,10.0,S,,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,3.0,7.60,0.0,9113,54,2011,20.0
0,0.0,0.0,0.0,P,2010.0,,S,,F,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,1.0,2.0,6.80,4.0,9113,54,2011,19.0
20,0.0,0.0,2.0,E,,,C,0.0,M,Técnico em Eletrônica,Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,0.00,66.0,9113,54,2011,20.0
0,0.0,0.0,0.0,P,2010.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Espanhol,2.0,2.0,1.0,3.0,6.00,0.0,9113,54,2012,19.0
0,0.0,0.0,0.0,P,2010.0,10.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,1.0,2.0,6.00,0.0,9113,54,2012,19.0
0,0.0,0.0,0.0,P,2010.0,,S,,F,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,8.20,2.0,9113,54,2011,18.0
0,0.0,0.0,2.0,C,2005.0,0.0,S,0.0,F,Estudante,Goiânia,Goiás,,,,,,6.00,0.0,9113,54,2011,24.0
13,0.0,0.0,0.0,P,2009.0,,S,,F,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,7.80,10.0,9113,54,2011,19.0
11,0.0,0.0,0.0,P,2010.0,,S,,M,Estudante,Goiânia,Goiás,,,,,,7.60,8.0,9113,54,2011,18.0
0,0.0,0.0,,P,,,S,,M,,Alto Paraíso de Goiás,Goiás,Inglês,3.0,3.0,3.0,3.0,6.40,0.0,9113,54,2011,18.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,6.40,0.0,9113,54,2011,18.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,6.40,0.0,9113,54,2011,18.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Iporá,Goiás,Inglês,2.0,2.0,3.0,3.0,8.60,4.0,9113,54,2011,16.0
0,0.0,0.0,0.0,P,2010.0,0.0,S,0.0,M,,Iporá,Goiás,Espanhol,2.0,2.0,2.0,2.0,8.60,4.0,9113,54,2011,16.0
11,0.0,0.0,0.0,P,2010.0,5.0,,,M,,Goiânia,Goiás,,,,,,0.40,26.0,9113,54,2011,18.0
0,0.0,0.0,0.0,E,2010.0,3.0,,0.0,M,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,7.20,16.0,9113,54,2011,17.0
0,0.0,0.0,0.0,E,2010.0,3.0,,0.0,M,,Goiânia,Goiás,Alemão,3.0,3.0,3.0,3.0,7.20,16.0,9113,54,2011,17.0
0,0.0,0.0,0.0,E,2010.0,3.0,,0.0,M,,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,2.0,7.20,16.0,9113,54,2011,17.0
0,0.0,0.0,0.0,E,2008.0,0.0,,0.0,M,,Alto Paraíso de Goiás,Goiás,Inglês,2.0,3.0,2.0,3.0,6.00,4.0,9113,54,2011,21.0
18,0.0,0.0,4.0,E,2010.0,5.0,S,0.0,M,Estudante,Bom Jesus de Goiás,Goiás,,,,,,7.20,8.0,9113,54,2011,18.0
10,0.0,0.0,0.0,E,2007.0,0.0,S,0.0,M,Autonomo,Trindade,Goiás,Inglês,1.0,1.0,1.0,1.0,6.60,8.0,9113,54,2011,23.0
10,0.0,0.0,0.0,E,2007.0,0.0,S,0.0,M,Autonomo,Trindade,Goiás,Francês,1.0,1.0,1.0,1.0,6.60,8.0,9113,54,2011,23.0
0,0.0,0.0,,E,2001.0,,S,,M,,Anápolis,Goiás,,,,,,1.00,26.0,9113,54,2011,28.0
0,0.0,0.0,,P,2008.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,6.20,14.0,9113,54,2011,21.0
0,0.0,0.0,,P,2008.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,6.20,14.0,9113,54,2011,21.0
0,0.0,0.0,,P,2008.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,0.60,32.0,9113,54,2011,21.0
0,0.0,0.0,,P,2008.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,0.60,32.0,9113,54,2011,21.0
0,0.0,0.0,,E,2001.0,,S,,M,,Anápolis,Goiás,,,,,,9.80,10.0,9113,54,2011,28.0
0,0.0,0.0,5.0,P,,,S,,M,Estudante,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,6.00,8.0,9113,54,2011,20.0
0,0.0,0.0,,E,2009.0,,S,,M,Estudante,Alto Paraíso de Goiás,Goiás,Inglês,3.0,2.0,3.0,3.0,6.00,4.0,9113,54,2011,20.0
0,0.0,0.0,3.0,P,2009.0,10.0,S,0.0,F,Autonomo,Goiânia,Goiás,Inglês,3.0,3.0,2.0,3.0,6.00,12.0,9113,54,2011,19.0
0,0.0,0.0,3.0,P,2009.0,10.0,S,0.0,F,Autonomo,Goiânia,Goiás,Alemão,1.0,1.0,1.0,1.0,6.00,12.0,9113,54,2011,19.0
0,0.0,0.0,,O,2008.0,,S,,M,,Alto Paraíso de Goiás,Goiás,Inglês,1.0,1.0,1.0,1.0,1.00,4.0,9113,54,2011,20.0
0,0.0,0.0,,P,2009.0,,S,,M,Operador de Telemarketing,Goiânia,Goiás,,,,,,6.00,4.0,9113,54,2012,20.0
0,0.0,0.0,,P,2005.0,,S,,M,Programador,Aparecida de Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,9.00,0.0,9113,54,2012,25.0
9,0.0,0.0,,P,2001.0,,S,,M,,Goiânia,Goiás,,,,,,8.00,0.0,9113,54,2012,28.0
0,0.0,0.0,,P,2011.0,,S,,M,,Goiânia,Goiás,,,,,,8.40,0.0,9113,54,2012,18.0
9,0.0,0.0,,E,2011.0,0.0,S,0.0,F,Autonomo,Aparecida de Goiânia,Goiás,,,,,,8.80,0.0,9113,54,2012,18.0
0,0.0,0.0,,E,2010.0,,S,,F,,Goiânia,Goiás,Espanhol,2.0,3.0,2.0,3.0,6.00,0.0,9113,54,2012,21.0
0,0.0,0.0,,E,2010.0,,S,,F,,Goiânia,Goiás,Inglês,1.0,2.0,1.0,3.0,6.00,0.0,9113,54,2012,21.0
0,0.0,0.0,,,,,S,,M,,Goiânia,Goiás,,,,,,0.80,54.0,9113,54,2012,22.0
0,0.0,0.0,,,,,S,,M,,Goiânia,Goiás,,,,,,0.30,34.0,9113,54,2012,22.0
18,0.0,0.0,,E,2008.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,2.0,2.0,1.60,16.0,9113,54,2012,22.0
18,0.0,0.0,,E,2008.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,2.0,2.0,07/10/2016,4.0,9113,54,2012,22.0
0,0.0,0.0,,P,2009.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,1.0,2.0,2.0,1.0,7.60,0.0,9113,54,2011,21.0
0,0.0,0.0,,P,2009.0,,S,,M,Estudante,Goiânia,Goiás,Espanhol,2.0,3.0,2.0,2.0,7.60,0.0,9113,54,2011,21.0
13,0.0,0.0,5.0,E,2008.0,5.0,S,0.0,M,Outros,Goiânia,Goiás,,,,,,8.40,10.0,9113,54,2011,20.0
0,0.0,0.0,,E,2009.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,8.50,2.0,9113,54,2011,19.0
0,0.0,0.0,0.0,E,2010.0,,S,,M,,Goiânia,Goiás,,,,,,8.00,2.0,9113,54,2011,19.0
9,0.0,0.0,,P,2011.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,6.70,0.0,9113,54,2012,19.0
0,0.0,0.0,,P,2011.0,,S,0.0,M,Estudante,Goiânia,Goiás,,,,,,7.90,4.0,9113,54,2013,19.0
0,0.0,0.0,0.0,E,2009.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,,,,,,7.30,0.0,9113,54,2011,19.0
0,0.0,0.0,0.0,P,2010.0,10.0,S,0.0,M,,Inhumas,Goiás,,,,,,9.20,8.0,9113,54,2014,22.0
0,0.0,0.0,3.0,P,2008.0,3.0,S,0.0,F,Estudante,Goiania,Ceará,,,,,,1.90,20.0,9113,54,2012,21.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,,M,,Goiânia,Goiás,,,,,,7.90,0.0,9113,54,2012,19.0
0,0.0,0.0,0.0,E,2011.0,10.0,S,,M,Estudante,Goiânia,Goiás,,,,,,8.00,0.0,9113,54,2012,17.0
0,0.0,0.0,0.0,P,2009.0,10.0,S,,M,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,8.30,4.0,9113,54,2012,19.0
0,0.0,0.0,0.0,E,2011.0,10.0,S,,M,Autonomo,Santo Antônio de Goiás,Goiás,,,,,,8.20,0.0,9113,54,2012,18.0
0,0.0,0.0,0.0,E,2011.0,10.0,S,,M,Autonomo,Santo Antônio de Goiás,Goiás,,,,,,1.40,32.0,9113,54,2012,18.0
0,0.0,0.0,0.0,E,2009.0,10.0,S,,M,,Goiânia,Goiás,Inglês,1.0,1.0,2.0,2.0,6.00,2.0,9113,54,2012,21.0
0,0.0,0.0,0.0,E,2011.0,0.0,S,0.0,M,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.90,16.0,9113,54,2012,17.0
0,0.0,0.0,0.0,E,2011.0,0.0,S,0.0,M,,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,0.30,32.0,9113,54,2012,17.0
0,0.0,0.0,,P,2010.0,,S,,M,,Goiânia,Goiás,,,,,,6.80,0.0,9113,54,2012,22.0
0,0.0,0.0,,P,2004.0,,S,,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,6.90,8.0,9113,54,2012,26.0
9,0.0,0.0,0.0,P,2011.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,0.90,24.0,9113,54,2012,19.0
9,0.0,0.0,0.0,P,2011.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,1.60,32.0,9113,54,2012,19.0
0,0.0,0.0,2.0,E,2007.0,10.0,S,0.0,F,,Goiânia,Goiás,Espanhol,2.0,2.0,2.0,3.0,0.60,32.0,9113,54,2012,22.0
0,0.0,0.0,0.0,P,2011.0,0.0,S,0.0,F,Estudante,Goiânia,Goiás,,,,,,8.50,0.0,9113,54,2012,18.0
4,0.0,0.0,0.0,P,2011.0,10.0,S,,M,,Goiânia,Goiás,,,,,,6.40,0.0,9113,54,2012,19.0
0,0.0,0.0,0.0,E,2010.0,10.0,S,,M,Estudante,Aparecida de Goiânia,Goiás,,,,,,7.50,0.0,9113,54,2012,21.0
0,0.0,0.0,0.0,E,2011.0,10.0,S,,M,,Santa Rosa (formosa),Goiás,,,,,,8.40,0.0,9113,54,2012,18.0
0,0.0,0.0,0.0,P,2006.0,10.0,S,0.0,M,Eletrotécnico,Aparecida de Goiânia,Goiás,Inglês,2.0,3.0,3.0,3.0,9.40,0.0,9113,54,2012,22.0
0,0.0,0.0,0.0,P,2006.0,10.0,S,0.0,M,Eletrotécnico,Aparecida de Goiânia,Goiás,Espanhol,2.0,2.0,1.0,2.0,9.40,0.0,9113,54,2012,22.0
0,0.0,0.0,0.0,E,2008.0,10.0,S,,M,Autonomo,Iporá,Goiás,,,,,,7.40,0.0,9113,54,2012,20.0
0,0.0,0.0,,P,,,S,,M,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,7.80,10.0,9113,54,2013,20.0
0,0.0,0.0,,E,2010.0,,S,,M,,Goiânia,Goiás,Inglês,1.0,1.0,2.0,2.0,3.70,18.0,9113,54,2013,21.0
0,0.0,0.0,,P,2007.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,2.0,3.0,2.0,3.0,9.00,2.0,9113,54,2013,23.0
0,0.0,0.0,,P,,,S,,M,,Goiânia,--,,,,,,8.80,6.0,9113,54,2013,50.0
2,0.0,0.0,5.0,P,2011.0,,S,0.0,M,Eletricista,Goiânia,Goiás,,,,,,7.20,0.0,9113,54,2013,20.0
0,0.0,0.0,,E,2010.0,,S,,M,Operador de Telemarketing,Goiânia,Goiás,,,,,,0.00,40.0,9113,54,2013,20.0
0,0.0,0.0,,E,2010.0,,S,,M,Operador de Telemarketing,Goiânia,Goiás,,,,,,3.30,50.0,9113,54,2013,20.0
0,0.0,0.0,,E,2010.0,,S,,M,Operador de Telemarketing,Goiânia,Goiás,,,,,,3.00,42.0,9113,54,2013,20.0
0,0.0,0.0,0.0,P,2012.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,09/10/2016,0.0,9113,54,2013,18.0
0,0.0,0.0,0.0,E,2011.0,10.0,S,,M,,Aparecida de Goiânia,Goiás,Inglês,1.0,2.0,2.0,2.0,9.30,6.0,9113,54,2013,20.0
10,0.0,0.0,0.0,E,2012.0,10.0,S,,F,,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,8.00,0.0,9113,54,2013,17.0
0,0.0,0.0,,E,2010.0,,S,,F,,Goiânia,Goiás,Francês,2.0,2.0,1.0,3.0,8.60,10.0,9113,54,2012,20.0
0,0.0,0.0,,E,2010.0,,S,,F,,Goiânia,Goiás,Inglês,1.0,2.0,2.0,3.0,8.60,10.0,9113,54,2012,20.0
0,0.0,0.0,,P,2011.0,,S,,F,,Goiânia,Goiás,,,,,,1.40,28.0,9113,54,2012,18.0
0,0.0,0.0,,P,2011.0,,S,,F,,Goiânia,Goiás,,,,,,9.80,8.0,9113,54,2012,18.0
4,0.0,0.0,1.0,E,2011.0,,S,,M,,Goiânia,Goiás,,,,,,6.60,10.0,9113,54,2013,18.0
0,0.0,0.0,0.0,P,2011.0,0.0,S,,M,,Minaçu,Goiás,,,,,,9.30,2.0,9113,54,2012,18.0
0,0.0,0.0,5.0,P,2001.0,7.0,C,0.0,M,Instrumentista,Nerópolis,Goiás,Inglês,3.0,3.0,3.0,3.0,7.90,,9113,54,2013,29.0
9,0.0,0.0,,P,1999.0,,S,,M,,Senador Canedo,Goiás,,,,,,7.50,,9113,54,2013,32.0
0,0.0,0.0,,E,2012.0,,S,,F,,Aparecida de Goiânia,Goiás,,,,,,09/10/2016,4.0,9113,54,2013,18.0
0,0.0,0.0,,P,2012.0,,S,,M,,Goiânia,Goiás,,,,,,8.80,0.0,9113,54,2013,18.0
0,0.0,0.0,0.0,E,2009.0,10.0,S,,M,,Goiânia,Goiás,Inglês,1.0,2.0,2.0,2.0,9.20,0.0,9113,54,2013,21.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,,M,,Itapuranga,Goiás,Inglês,2.0,3.0,3.0,3.0,06/10/2016,4.0,9113,54,2012,18.0
2,0.0,0.0,0.0,P,2012.0,10.0,S,,M,Estudante,Aparecida de Goiânia,Goiás,Espanhol,1.0,2.0,2.0,2.0,8.60,8.0,9113,54,2012,17.0
9,0.0,0.0,,P,2007.0,,S,,F,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,0.30,32.0,9113,54,2012,23.0
0,0.0,0.0,0.0,E,2012.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,2.00,28.0,9113,54,2012,18.0
0,0.0,0.0,0.0,E,2012.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Alemão,1.0,1.0,1.0,1.0,2.00,28.0,9113,54,2012,18.0
0,0.0,0.0,0.0,E,2012.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,2.00,28.0,9113,54,2012,18.0
0,0.0,0.0,0.0,E,2012.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,3.0,3.0,3.0,3.0,6.40,16.0,9113,54,2012,18.0
0,0.0,0.0,0.0,E,2012.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Alemão,1.0,1.0,1.0,1.0,6.40,16.0,9113,54,2012,18.0
0,0.0,0.0,0.0,E,2012.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Espanhol,1.0,1.0,1.0,1.0,6.40,16.0,9113,54,2012,18.0
0,0.0,0.0,,P,2010.0,,S,,M,,Goiânia,Goiás,,,,,,6.60,0.0,9113,54,2012,19.0
0,0.0,0.0,0.0,P,2012.0,0.0,S,,F,,Aparecida de Goiânia,Goiás,,,,,,8.30,4.0,9113,54,2012,17.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,,M,Estudante,Anápolis,Goiás,Inglês,1.0,1.0,1.0,1.0,9.80,0.0,9113,54,2012,18.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,,M,Estudante,Anápolis,Goiás,Inglês,1.0,1.0,1.0,1.0,2.40,20.0,9113,54,2012,18.0
0,0.0,0.0,0.0,P,2012.0,0.0,S,,M,,Goiânia,Goiás,,,,,,1.90,32.0,9113,54,2012,17.0
0,0.0,0.0,0.0,P,2012.0,0.0,S,,M,,Goiânia,Goiás,,,,,,9.00,4.0,9113,54,2012,17.0
0,0.0,0.0,0.0,E,2011.0,0.0,,,F,,Aparecida de Goiânia,Goiás,Inglês,1.0,1.0,1.0,1.0,7.30,0.0,9113,54,2012,18.0
0,0.0,0.0,,P,2011.0,,S,,M,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,3.0,3.0,7.40,4.0,9113,54,2012,18.0
0,0.0,0.0,3.0,P,2003.0,2.0,S,0.0,M,Tecnólogo,Anápolis,Goiás,Inglês,2.0,2.0,3.0,3.0,6.60,,9113,54,2012,27.0
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,Estudante,Imperatriz,Maranhão,Inglês,1.0,1.0,2.0,2.0,6.90,4.0,9113,54,2012,18.0
0,0.0,0.0,0.0,P,2011.0,10.0,S,0.0,M,,Goiânia,Goiás,,,,,,6.00,16.0,9113,54,2013,20.0
4,0.0,0.0,0.0,P,2011.0,10.0,S,,M,,Goiânia,Goiás,Inglês,3.0,3.0,2.0,3.0,8.60,8.0,9113,54,2012,18.0
2,0.0,0.0,,P,2004.0,,S,,M,Outros,Aparecida de Goiânia,Goiás,Inglês,1.0,1.0,1.0,2.0,9.50,4.0,9113,54,2012,24.0
2,0.0,0.0,,P,2004.0,,S,,M,Outros,Aparecida de Goiânia,Goiás,Espanhol,1.0,1.0,1.0,2.0,9.50,4.0,9113,54,2012,24.0
0,0.0,0.0,0.0,P,2011.0,0.0,S,0.0,M,,Aparecida de Goiânia,Goiás,,,,,,7.30,4.0,9113,54,2012,18.0
0,0.0,0.0,0.0,P,,10.0,S,,M,Empresária,Goiânia,Goiás,Inglês,2.0,2.0,1.0,2.0,4.60,4.0,9113,54,2012,20.0
0,0.0,0.0,0.0,P,,10.0,S,,M,Empresária,Goiânia,Goiás,Inglês,2.0,2.0,1.0,2.0,05/10/2016,38.0,9113,54,2012,20.0
0,0.0,0.0,3.0,E,2012.0,0.0,S,0.0,M,Estudante,Goiânia,Goiás,Inglês,2.0,2.0,2.0,2.0,9.90,0.0,9113,54,2014,19.0
0,0.0,0.0,0.0,E,2014.0,10.0,,0.0,M,,Itapuranga,Goiás,,,,,,7.30,8.0,9113,54,2014,17.0
